"","X","Title","Artist","ConstituentID","ArtistBio","Nationality","BeginDate","EndDate","Gender","Date","Medium","Dimensions","CreditLine","AccessionNumber","Classification","Department","DateAcquired","Cataloged","ObjectID","URL","ThumbnailURL","Circumference..cm.","Depth..cm.","Diameter..cm.","Height..cm.","Length..cm.","Weight..kg.","Width..cm.","Seat.Height..cm.","Duration..sec.."
"1747",74693,"Bridgehampton Rose","Esteban Vicente","6147","American, born Spain. 1903–2001","American","1903","2001","Male","1970","Oil on canvas","60 1/8 x 48"" (152.7 x 122 cm)","James Thrall Soby Bequest","1255.1979","Painting","Painting & Sculpture","1979-12-11","Y",80624,"http://www.moma.org/collection/works/80624","",NA,NA,NA,152.7,NA,NA,122,NA,NA
"1748",74694,"The Furniture of Time","Yves Tanguy","5804","American, born France. 1900–1955","American","1900","1955","Male","1939","Oil on canvas","46 x 35 1/4"" (116.7 x 89.4 cm)","James Thrall Soby Bequest","1256.1979","Painting","Painting & Sculpture","1979-12-11","Y",80625,"http://www.moma.org/collection/works/80625","http://www.moma.org/media/W1siZiIsIjY5MzMyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=175e4cece3cf95c0",NA,NA,NA,116.7,NA,NA,89.4,NA,NA
"1749",74695,"Pasiphae","André Masson","3821","French, 1896–1987","French","1896","1987","Male","1942","Oil and sand on canvas","19 7/8 x 25 1/8"" (50.5 x 63.8 cm)","Gift of George and Joyce Wein and Emily Fisher Laudau Fund","1258.1999","Painting","Painting & Sculpture","1999-12-06","Y",80626,"http://www.moma.org/collection/works/80626","http://www.moma.org/media/W1siZiIsIjE2MDUyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=243df926d8a5aab2",NA,NA,NA,50.5,NA,NA,63.8,NA,NA
"1750",74696,"Prince amongst Thieves","Chris Ofili","7967","British, born 1968","British","1968","0","Male","1999","Oil, paper collage, glitter, polyester resin, map pins, and elephant dung on linen","8 x 6' (243.8 x 182.9 cm)","Mimi and Peter Haas Fund","1259.1999.a-c","Painting","Painting & Sculpture","1999-12-06","Y",80627,"http://www.moma.org/collection/works/80627","http://www.moma.org/media/W1siZiIsIjE0OTgyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ee6d99cb194bd96",NA,NA,NA,243.8,NA,NA,182.9,NA,NA
"1751",74697,"Daybreak","Joseph Hirsch","2667","American, 1910–1981","American","1910","1981","Male","1962","Oil on canvas","57 1/4 x 6' 1/4"" (145.4 x 183.5 cm)","Purchase and anonymous gift","1261.1964","Painting","Painting & Sculpture","1964-12-08","Y",80628,"http://www.moma.org/collection/works/80628","",NA,NA,NA,145.4,NA,NA,183.5,NA,NA
"1752",74698,"Woodmen","Georg Baselitz","366","German, born 1938","German","1938","0","Male","1967-68","Charcoal and synthetic resin on canvas","8' 2"" x 6' 6 3/4"" (248.7 x 200 cm)","Gift of Jo Carole and Ronald S. Lauder, Leon Black, Donald L. Bryant, Jr., Thomas W. Weisel, Doris and Donald Fisher, Mimi and Peter Haas, and Enid A. Haupt Fund","1261.1999","Painting","Painting & Sculpture","1999-12-06","Y",80629,"http://www.moma.org/collection/works/80629","http://www.moma.org/media/W1siZiIsIjE1MTAwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=97ff1440f92aac0d",NA,NA,NA,248.7,NA,NA,200,NA,NA
"1753",74699,"Place for Awakenings","Jean Dubuffet","1633","French, 1901–1985","French","1901","1985","Male","November 1960","Pebbles, sand, and plastic paste on composition board","34 7/8 x 45 3/8"" (88.4 x 115.2 cm)","Gift of the artist in honor of Mr. and Mrs. Ralph F. Colin","1293.1968","Painting","Painting & Sculpture","1968-10-08","Y",80632,"http://www.moma.org/collection/works/80632","http://www.moma.org/media/W1siZiIsIjE3MTE0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9a4502c19067aa5b",NA,NA,NA,88.4,NA,NA,115.2,NA,NA
"1754",74700,"New England Elegy 2","Robert Motherwell","4126","American, 1915–1991","American","1915","1991","Male","September 1965-February 1966","Synthetic polymer paint on canvas","6' 10"" x 11' 7"" (208.3 x 351.1 cm)","Gift of S. I. Newhouse, Jr.","1308.1968","Painting","Painting & Sculpture","1968-10-08","Y",80635,"http://www.moma.org/collection/works/80635","http://www.moma.org/media/W1siZiIsIjE1MTAxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=398e9a2afe9a6496",NA,NA,NA,208.3,NA,NA,351.1,NA,NA
"1755",74701,"Milky Way","Janet Sobel","5503","American, born Russia. 1894–1968","American","1894","1968","Female","1945","Enamel on canvas","44 7/8 x 29 7/8"" (114 x 75.9 cm)","Gift of the artist's family","1311.1968","Painting","Painting & Sculpture","1968-10-08","Y",80636,"http://www.moma.org/collection/works/80636","http://www.moma.org/media/W1siZiIsIjE2MjA0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=db25974dab741560",NA,NA,NA,114,NA,NA,75.9,NA,NA
"1756",74702,"Maltese Cross","Al Held","2583","American, 1928–2005","American","1928","2005","Male","1964","Synthetic polymer paint on canvas","9' x 9' 5"" (274.3 x 290.8 cm)","Lita Hornick Bequest","1326.2000","Painting","Painting & Sculpture","2000-11-06","Y",80637,"http://www.moma.org/collection/works/80637","http://www.moma.org/media/W1siZiIsIjc0NTQwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=e7b4e8b360052ec1",NA,NA,NA,274.3205,NA,NA,290.8306,NA,NA
"1757",74703,"Portrait of a Couple","Francis Picabia","4607","French, 1879–1953","French","1879","1953","Male","Golfe-Juan and/or Tourettes-sur-Loup, 1942-43","Oil on board","41 5/8 x 30 1/2"" (105.7 x 77.4 cm)","Purchase","1329.2000","Painting","Painting & Sculpture","2000-11-06","Y",80638,"http://www.moma.org/collection/works/80638","http://www.moma.org/media/W1siZiIsIjYzMDc4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=041176f0d4913a96",NA,NA,NA,105.7,NA,NA,77.4,NA,NA
"1758",74704,"Record","Robert Ryman","5098","American, born 1930","American","1930","0","Male","1983","Oil and enamel on fiberglass with steel fasteners and square bolts","38 5/8 x 36 x 1 5/8"" (98.2 x 91.6 x 4.2 cm)","Fractional and promised gift of Jo Carole and Ronald S. Lauder","1330.2000","Painting","Painting & Sculpture","2000-11-06","Y",80639,"http://www.moma.org/collection/works/80639","http://www.moma.org/media/W1siZiIsIjE3MTE1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc6978fba4d28f31",NA,4.2,NA,98.2,NA,NA,91.6,NA,NA
"1759",74706,"Card Trick","André Masson","3821","French, 1896–1987","French","1896","1987","Male","1923","Oil on canvas","28 3/4 x 19 3/4"" (73 x 50.2 cm)","Gift of Mr. and Mrs. Archibald MacLeish","1348.1974","Painting","Painting & Sculpture","1974-12-07","Y",80642,"http://www.moma.org/collection/works/80642","http://www.moma.org/media/W1siZiIsIjIwOTU5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=253e488666f623e2",NA,NA,NA,73,NA,NA,50.2,NA,NA
"1760",74707,"Chap. Bean Sec","Ed Moses","4121","American, born 1926","American","1926","0","Male","1973-74","Laminated tissue paper with synthetic polymer resin","6' 7/8"" x 7' 2 7/8"" (185.2 x 220.7 cm)","The Gilman Foundation Fund","1350.1974","Painting","Painting & Sculpture","1974-12-11","Y",80643,"http://www.moma.org/collection/works/80643","",NA,NA,NA,185.2,NA,NA,220.7,NA,NA
"1761",74708,"The Storm","Edvard Munch","4164","Norwegian, 1863–1944","Norwegian","1863","1944","Male","1893","Oil on canvas","36 1/8 x 51 1/2"" (91.8 x 130.8 cm)","Gift of Mr. and Mrs. H. Irgens Larsen and acquired through the Lillie P. Bliss and Abby Aldrich Rockefeller Funds","1351.1974","Painting","Painting & Sculpture","1974-12-11","Y",80644,"http://www.moma.org/collection/works/80644","http://www.moma.org/media/W1siZiIsIjE1MTAxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=828a94603b033b19",NA,NA,NA,91.8,NA,NA,130.8,NA,NA
"1762",74709,"Golden Section Painting: Square Separated by Parallelogram","Dorothea Rockburne","4972","American, born Canada 1932","American","1932","0","Female","August 1974","Gesso and pencil on sized, glued, and folded linen","64 3/8"" x 8' 8 1/2"" (163.6 x 265.5 cm)","Purchased with the aid of funds from the National Endowment for the Arts and an anonymous donor","1353.1974","Painting","Painting & Sculpture","1974-12-11","Y",80645,"http://www.moma.org/collection/works/80645","http://www.moma.org/media/W1siZiIsIjI3ODc4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1966cd6aa9d2d38a",NA,NA,NA,163.6,NA,NA,265.5,NA,NA
"1763",74710,"Plate","Jules Pascin","4514","American, born Bulgaria. 1885–1930","American","1885","1930","Male","n.d.","Smoked and incised China plate","8 3/8"" (21.4 cm) in diameter","Gift of Perls Galleries in memory of Robert Laurent","1393.1974","Painting","Painting & Sculpture","1975-01-24","Y",80646,"http://www.moma.org/collection/works/80646","",NA,NA,21.3,NA,NA,NA,NA,NA,NA
"1764",74711,"Untitled Number 2","James Bishop","569","American, born 1927","American","1927","0","Male","1973","Oil on canvas","6' 4"" x 6' 4 1/8"" (193.1 x 193.3 cm)","Purchased with the aid of funds from the National Endowment for the Arts and an anonymous donor","1396.1974","Painting","Painting & Sculpture","1975-02-11","Y",80647,"http://www.moma.org/collection/works/80647","http://www.moma.org/media/W1siZiIsIjE2NTQ1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e80641100c09872c",NA,NA,NA,193.1,NA,NA,193.3,NA,NA
"1765",74712,"The Snake Charmer","Victor Brauner","751","Romanian, 1903–1966","Romanian","1903","1966","Male","November 4, 1943","Encaustic on canvas","25 5/8 x 21 1/4"" (65.1 x 54 cm)","Gift of Mr. and Mrs. Nathan L. Halpern","1398.1974","Painting","Painting & Sculpture","1975-02-11","Y",80649,"http://www.moma.org/collection/works/80649","http://www.moma.org/media/W1siZiIsIjE3MTkzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=458993fa9fa81705",NA,NA,NA,65.1,NA,NA,54,NA,NA
"1766",74713,"Mural (Radio City Men's Lounge Mural: Men without Women)","Stuart Davis","1412","American, 1892–1964","American","1892","1964","Male","1932","Oil on canvas","10' 8 7/8"" x 16' 11 7/8"" (327.2 x 518 cm)","Gift of Radio City Music Hall Corporation","1399.1974","Painting","Painting & Sculpture","1975-02-11","Y",80650,"http://www.moma.org/collection/works/80650","http://www.moma.org/media/W1siZiIsIjE2MTI5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=58db3f4ecbedab29",NA,NA,NA,327.2,NA,NA,518,NA,NA
"1767",74714,"Comic Wedlock","Francis Picabia","4607","French, 1879–1953","French","1879","1953","Male","Paris, June - July 1914","Oil on canvas","6' 5 3/8"" x 6' 6 3/4"" (196.5 x 200 cm)","Eugene and Agnes E. Meyer Collection, given by their family","1409.1974","Painting","Painting & Sculpture","1975-02-11","Y",80656,"http://www.moma.org/collection/works/80656","http://www.moma.org/media/W1siZiIsIjI0MzcwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4e4f293a707c1863",NA,NA,NA,196.5,NA,NA,200,NA,NA
"1768",74715,"This Has to Do with Me","Francis Picabia","4607","French, 1879–1953","French","1879","1953","Male","c. June-July 1914","Oil on canvas","6' 6 5/8"" x 6' 6 3/8"" (199.8 x 199.2 cm)","Eugene and Agnes E. Meyer Collection, given by their family","1410.1974","Painting","Painting & Sculpture","1975-02-11","Y",80657,"http://www.moma.org/collection/works/80657","http://www.moma.org/media/W1siZiIsIjI0MzcwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1bb77bcc5cafe147",NA,NA,NA,199.8,NA,NA,199.2,NA,NA
"1769",74716,"The Spring","Francis Picabia","4607","French, 1879–1953","French","1879","1953","Male","Saint Cloud, spring or summer 1912","Oil on canvas","8' 2 1/4"" x 8' 2 1/8"" (249.6 x 249.3 cm)","Eugene and Agnes E. Meyer Collection, given by their family","1411.1974","Painting","Painting & Sculpture","1975-02-11","Y",80658,"http://www.moma.org/collection/works/80658","http://www.moma.org/media/W1siZiIsIjMzNzE3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3645f229aa742a6",NA,NA,NA,249.6,NA,NA,249.3,NA,NA
"1770",74717,"Dances at the Spring [II]","Francis Picabia","4607","French, 1879–1953","French","1879","1953","Male","Saint Cloud, spring or summer 1912","Oil on canvas","8' 3 1/8"" x 8' 2"" (251.8 x 248.9 cm)","Eugene and Agnes E. Meyer Collection, given by their family","1412.1974","Painting","Painting & Sculpture","1975-02-11","Y",80659,"http://www.moma.org/collection/works/80659","http://www.moma.org/media/W1siZiIsIjI0MzcwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e856c49c91b11285",NA,NA,NA,251.8,NA,NA,248.9,NA,NA
"1771",74718,"Landscape","Pablo Picasso","4609","Spanish, 1881–1973","Spanish","1881","1973","Male","La Rue des Bois or Paris, August or September 1908","Oil on canvas","39 5/8 x 32"" (100.8 x 81.3 cm)","Gift of Mr. and Mrs. David Rockefeller","1413.1974","Painting","Painting & Sculpture","1975-02-11","Y",80660,"http://www.moma.org/collection/works/80660","http://www.moma.org/media/W1siZiIsIjE1MTAyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=350564de9163ceb4",NA,NA,NA,100.8,NA,NA,81.3,NA,NA
"1772",74719,"The Jewish Woman","Jean Dubuffet","1633","French, 1901–1985","French","1901","1985","Male","October 1950","Oil on canvas","45 3/4 x 35"" (116.2 x 88.7 cm)","Gift of Pierre Matisse","1512.1968","Painting","Painting & Sculpture","1968-11-12","Y",80668,"http://www.moma.org/collection/works/80668","http://www.moma.org/media/W1siZiIsIjE1OTE0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3b3efc94486c4814",NA,NA,NA,116.2,NA,NA,88.7,NA,NA
"1773",74720,"Grand Jazz Band (New Orleans)","Jean Dubuffet","1633","French, 1901–1985","French","1901","1985","Male","December 1944","Oil and tempera on canvas","45 1/8 x 57 3/4"" (114.6 x 146.7 cm)","Gift of Nina and Gordon Bunshaft","1515.1968","Painting","Painting & Sculpture","1968-12-10","Y",80669,"http://www.moma.org/collection/works/80669","http://www.moma.org/media/W1siZiIsIjE1MTA0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=16653c7c8b6e002d",NA,NA,NA,114.6,NA,NA,146.7,NA,NA
"1774",74721,"Spring","Hans Hofmann","2698","American, born Germany. 1880–1966","American","1880","1966","Male","1944-45 (dated on reverse 1940)","Oil and enamel on wood","11 1/4 x 14 1/8"" (28.5 x 35.7 cm)","Gift of Mr. and Mrs. Peter A. Rübel","1516.1968","Painting","Painting & Sculpture","1968-12-10","Y",80670,"http://www.moma.org/collection/works/80670","http://www.moma.org/media/W1siZiIsIjIwMjExNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf5a280c28b79317",NA,NA,NA,28.5,NA,NA,35.7,NA,NA
"1775",74722,"Triballoon","Donald  Kaufman","3022","American, born 1935","American","1935","0","Male","1968","Synthetic polymer paint on canvas","8' x 8' 1/8"" (243.8 x 244 cm)","Larry Aldrich Foundation Fund","1517.1968","Painting","Painting & Sculpture","1968-12-10","Y",80671,"http://www.moma.org/collection/works/80671","http://www.moma.org/media/W1siZiIsIjMwODk4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=74065ba25fa5d889",NA,NA,NA,243.8,NA,NA,244,NA,NA
"1776",74723,"Jungle Scene","Lawrence Lebduska","3440","American, 1894–1966","American","1894","1966","Male","c. 1936","Oil on composition board","23 1/2 x 30"" (59.5 x 75.9 cm)","Gift of Emil J. Arnold","1519.1968","Painting","Painting & Sculpture","1968-12-10","Y",80672,"http://www.moma.org/collection/works/80672","",NA,NA,NA,59.5,NA,NA,75.9,NA,NA
"1777",74724,"Jimmy Savo's Shoes","Loren MacIver","3668","American, 1909–1998","American","1909","1998","Female","1944","Oil on canvas","22 1/8 x 30 1/8"" (56.1 x 76.4 cm)","Gift of Mr. and Mrs. Harry G. Liese in memory of Dr. Morton Singer","1520.1968","Painting","Painting & Sculpture","1968-12-10","Y",80673,"http://www.moma.org/collection/works/80673","http://www.moma.org/media/W1siZiIsIjE3MTMyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ba7179fea907aa6",NA,NA,NA,56.1,NA,NA,76.4,NA,NA
"1778",74725,"Time Spectrum of Coincidences Between Electrons and Gamma Rays","Bernar Venet","6127","French, born 1941","French","1941","0","Male","March 1967","Synthetic polymer paint on canvas","71'5/8"" x 6'"" (181.9 x 182.6 cm)","Gift of Paul Schupf","1524.1968","Painting","Painting & Sculpture","1968-12-10","Y",80676,"http://www.moma.org/collection/works/80676","http://www.moma.org/media/W1siZiIsIjExODgxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=cf07f2b8e51901b2",NA,NA,NA,181.9,NA,NA,182.6,NA,NA
"1779",74726,"Red Mound Number 1","Theodoros Stamos","5597","American, 1922–1997","American","1922","1997","Male","1963-64","Oil on canvas","52 x 56"" (132 x 142 cm)","Gift of the artist in memory of René d'Harnoncourt","1535.1968","Painting","Painting & Sculpture","1969-01-07","Y",80679,"http://www.moma.org/collection/works/80679","http://www.moma.org/media/W1siZiIsIjE3MTMyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=21090fbac4167f07",NA,NA,NA,132,NA,NA,142,NA,NA
"1780",74727,"Phenomena: Junction Red","Paul Jenkins","2902","American, 1923–2012","American","1923","2012","Male","1963","Synthetic polymer paint on canvas","67 x 47 1/4"" (170.3 x 120 cm)","Gift of Mr. and Mrs. David Kluger","1536.1968","Painting","Painting & Sculpture","1969-01-07","Y",80680,"http://www.moma.org/collection/works/80680","http://www.moma.org/media/W1siZiIsIjE3MTkzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3a82d63238322f73",NA,NA,NA,170.3,NA,NA,120,NA,NA
"1781",74728,"Dive Bomber and Tank","José Clemente Orozco","4430","Mexican, 1883–1949","Mexican","1883","1949","Male","1940","Fresco, six panels","Each 9' x 36"" (275 x 91.4 cm), overall 9 x 18' (275 x 550 cm)","Commissioned through the Abby Aldrich Rockefeller Fund","1630.1940.a-f","Painting","Painting & Sculpture","1940-09-30","Y",80681,"http://www.moma.org/collection/works/80681","http://www.moma.org/media/W1siZiIsIjE1OTE0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=157b59f7c779dfc9",NA,NA,NA,274.3,NA,NA,548.6,NA,NA
"1782",74729,"Agrarian Leader Zapata","Diego Rivera","4942","Mexican, 1886–1957","Mexican","1886","1957","Male","1931","Fresco on reinforced cement in galvanized-steel framework","7' 9 3/4"" x 6' 2"" (238.1 x 188 cm)","Abby Aldrich Rockefeller Fund","1631.1940","Painting","Painting & Sculpture","1940-05-28","Y",80682,"http://www.moma.org/collection/works/80682","http://www.moma.org/media/W1siZiIsIjIxNDY2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9b4d92692ccddc81",NA,NA,NA,238.1,NA,NA,188,NA,NA
"1783",74730,"Tribulations of Saint Anthony","James Ensor","1739","Belgian, 1860–1949","Belgian","1860","1949","Male","1887","Oil on canvas","46 3/8 x 66"" (117.8 x 167.6 cm)","Purchase","1642.1940","Painting","Painting & Sculpture","1940-09-30","Y",80683,"http://www.moma.org/collection/works/80683","http://www.moma.org/media/W1siZiIsIjE0OTgzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96be6f73891d0269",NA,NA,NA,117.8,NA,NA,167.6,NA,NA
"1784",74731,"Leaves and Navels","Jean (Hans) Arp","11","French, born Germany (Alsace). 1886–1966","French","1886","1966","Male","1929","Oil and cord on canvas","13 3/4 x 10 3/4"" (35 x 27.3 cm)","Purchase","1647.1940","Painting","Painting & Sculpture","1940-09-30","Y",80686,"http://www.moma.org/collection/works/80686","http://www.moma.org/media/W1siZiIsIjE3OTI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=680aadd06cb58999",NA,NA,NA,35,NA,NA,27.3,NA,NA
"1785",74732,"Hopscotch","Loren MacIver","3668","American, 1909–1998","American","1909","1998","Female","1940","Oil on canvas","27 x 35 7/8"" (68.6 x 91.1 cm)","Purchase","1649.1940","Painting","Painting & Sculpture","1940-09-30","Y",80687,"http://www.moma.org/collection/works/80687","http://www.moma.org/media/W1siZiIsIjE3MzIyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=47c9eb1e8fda1034",NA,NA,NA,68.6,NA,NA,91.1,NA,NA
